,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
DCC06,17.1707662,0.075301,83.302974,8.903727,2.00612,5.5526593,2.0558021,62.28576,5.20793788,27.7704,203.311712,1.545296506,4.2322982,2.344651,0.869092,163.371,94.4660262,4858.001922,0,0.757141739,56.998601,9.415081,0.743689,10.43418523,1.378255,125.75123,3.5820262,4.499654,108.4700257,280.67077,54.8032,53.575401,NA,177.250746,2103.551973,35.636471,32.390497,17.2095524,45.150062,5.395331,10.337859
DCC07,21.2210344,0,37.01724,0.4758815,0.944394,1.102037,0.3803116,10.9697273,3.1008358,8.53306,31.7498425,0.2997642,5.193273,14.364269,1.7026697,149.586,113.6957054,247.904931,0.402309,0.71281,0.248923,12.26147576,4.94862,16.15183068,1.184306,47.41603,8.9841118,1.9942113,72.506076,1859.355467,153.366,29.2990428,NA,172.40722,1715.1978,26.067469,26.500252,16.5170938,51.2579028,5.2488767,11.2115802
DCC09,22.109534,0.491247,52.890742,5.439782,4.03639,3.4792152,1.7716567,87.73687,3.0972724,13.3518,667.054119,1.2338695,2.322527,8.518713,0.59334085,112.594,121.16656,426.409448,0.805915,1.835436,0,22.7108995,0.0611947,14.83999037,2.536319,48.808014,2.273231,3.839423,69.494718,1586.46399,39.4835,44.840103,NA,1575.8684,1715.24268,35.231502,41.4567762,21.903517,45.507009,8.6123496,16.280296
DCC10,31.6229478,0.751466,51.24336,7.701897,6.319319,5.218683,1.3344564,101.453903,5.023795,25.4994,225.940597,1.246047,6.041737016,9.130784,1.6722409,134.614,83.526679,1235.543067,0.817887,4.138093,0.243972,20.75148526,0.734121,16.69304761,3.286186,61.09428,2.2029607,15.568251,79.115858,1190.402497,73.054971,43.362873,NA,161.83025,1723.28828,39.261158,36.758613,26.89829,44.030557,8.6177742,12.804819
DCC12,30.03103,0,45.330208,1.1899,2.86558,1.75032,8.290465,27.506572,5.022015,22.2928,404.869373,0.6649631,7.158598,20.802925,0.359245,56.2409,172.153517,542.29617,1.60218,5.14848,2.76252,23.34480565,0.75164,14.47584433,2.260641,43.6900951,9.2032259,1.923876,68.212233,336.84124,188.823,42.360302,NA,31.3578,2195.687762,37.228953,30.202645,33.374461,59.789156,7.314351,19.961397
DCC13,20.5112142,0,111.013237,2.5433754,0.8194227,7.6562803,2.5825587,32.881404,5.3783642,16.928,353.790557,1.0661729,4.390308002,13.14782552,0.2647339,97.713,82.342329,2667.7382,0.519524,0.9401951,0.0915591,28.49739701,0.196978,7.312489446,2.345233,43.718032,3.923157,11.234481,64.338925,312.805962,5.91477,34.24875,NA,132.592762,1023.355996,33.961504,21.518294,13.167182,33.406563,9.562767,13.7843
DCC18,25.91255055,0.461891,52.769455,0.60187466,1.992188,2.7047349,1.8203146,74.64313,4.226302,23.3151,294.17027,1.156909,3.2899416,4.9214782,0.5637588,56.587,81.757497,184.0917485,0.082814203,2.137998,0.0213814,20.4637634,0.0718943,16.4194799,2.3088171,44.22437,8.2417321,5.436651,96.53771,1472.89366,84.2225,46.816992,NA,117.68551,1780.990696,35.7042,44.505803,28.4831946,64.850761,10.3836011,15.4131834
DCC19,33.6913143,0.454932,48.118671,1.850395389,1.09118,6.439878,2.2429661,35.734725,4.373139,9.70997,446.546017,7.2014123,5.929279,6.98589,0.3437893,111.399,106.898858,2320.39341,0.3584067,1.203319,0.0892822,31.64917084,0.299282,21.53212658,1.816928,58.04667,7.9625577,2.695837,102.1366266,1176.625297,213.1,50.242043,NA,78.02979,1455.095597,60.403413,43.50725502,34.797433,56.520141,13.3465701,18.9304778
DCC21,25.2955266,0,81.201623,1.5170097,0.98107882,10.531253,3.7239618,59.812209,5.6629366,24.809,749.835492,0.7988915,4.298733,13.800211,0.506879405,177.041,128.832564,267.588683,0.046086504,3.329343,0.143646,26.12675409,0.115815,5.0419737,2.3806325,36.724074,21.4058523,15.344009,73.59995,2357.860183,52.3072,38.715663,NA,652.93611,1065.628454,48.003775,41.1565598,31.110426,39.8548863,9.4555411,18.00615
DCC22,37.8170524,0,39.17453,1.926392,0.21478,3.0367976,3.129907,6.93651,4.3426266,15.7908,213.115945,2.760802,4.765182,8.29705132,1.1020321,351.334,89.032069,1077.513351,0.780706,1.43008,0.194691,24.7876915,2.19129,14.33075903,1.676602,47.95797,9.219262,4.96729,80.251053,740.93901,111.554,37.53878,NA,769.61449,2642.204473,41.51822,22.58387543,25.18308,50.840895,13.635613,18.24990313
DCC23,24.10523023,0,16.264697,0.414064,0.954519,1.08305491,16.9453058,56.046119,4.291374504,19.4373,278.097168,1.009139,4.931918,5.134155,1.0793351,193.412,122.302008,1236.403346,0.861898,2.3497017,0.238352,20.06948833,0.124896,8.910637092,3.8739196,71.67826,17.0495515,16.828206,68.0819455,1176.14948,61.5087,51.375767,NA,68.03879,1019.847965,56.815529,25.017007,30.842383,44.759662,10.8438207,17.3986369
DCC25,24.0231329,0.0917072,111.322803,4.535265191,0.535475,4.1800356,0.8466191,14.5497793,3.5822699,8.71444,153.060312,0.29061055,5.156573,19.633345,0.353524,168.851,85.874418,85.226971,5.218057,0.2744578,1.7711486,21.92620734,11.3245,16.22197279,0.747182,44.13367,36.46232,40.617001,46.726519,1392.83246,137.612,30.701551,NA,191.83999,1897.202081,39.415467,26.631403,29.8107517,45.317194,6.7663862,12.734916
DCC27,37.8728131,1.07476,52.913959,2.7600799,1.412962,4.6610322,1.1945644,109.91996,6.243995899,23.4718,661.052166,5.860275004,3.5585924,10.700487,0.666497,172.596,47.338934,930.512895,1.824439,1.1074582,0.1161524,12.99102217,0.266805,20.48848927,0.883035,46.881225,0.6270086,4.62826,102.6187645,750.07384,28.679,57.74233,NA,123.17596,3335.460413,33.9719749,51.915652,17.0211439,37.6534009,7.663777,10.8163169
DCC28,29.4685532,0.101669,43.9479008,1.7124368,0.8903215,3.3534241,5.657035,23.177775,3.435554343,7.01252,473.635017,1.837105,6.162605,13.2158816,0.6377293,48.3615,86.459269,279.5793808,4.654267,0.875720313,49.637999,13.40910134,4.93697,24.79135442,0.936728,28.440092,17.2403657,3.649353,86.545005,333.793464,177.18,53.863066,NA,65.9072,1953.873736,45.29812,38.586637,26.1968399,61.347664,6.913148,14.8120553
DCC29,34.47662343,0.123475,10.8115,0.8493879,0.686293,8.2876527,2.4385316,19.308623,4.8386561,8.61239,253.076173,1.597169,4.973609,12.873394,0.7920149,141.848,196.144748,352.342249,2.709437,1.261043,0.1611706,29.00946614,0.553154,20.82771503,1.3492972,43.73261,26.4231628,0.829817,74.750208,145.583152,385.755,35.503769,NA,147.40947,1453.274253,48.889725,31.96459,34.250828,52.835611,10.8292948,20.805977
DCC30,32.1155371,0,41.88771,3.31735856,2.590178,0.876613,2.4977528,33.124016,3.2935615,9.51593,325.809465,0.539252,4.022336,31.090224,0.8391795,67.2723,121.826374,355.0814625,0.098796949,2.015331,26.1848947,18.75671712,0.0874184,24.28542098,1.268029,45.27701,5.9245741,5.290165,72.4189342,899.455685,251.771,52.660029,NA,132.22724,3185.725558,63.147207,35.9211365,30.2769408,69.738156,7.2451088,19.4991301
DCC31,32.33151453,0.197409,37.374425,7.606365,0.767832,3.7103962,1.8871408,86.683601,3.2977008,9.12812,404.807621,3.347463,2.955765,8.338696,0.4912561,166.58,129.308727,1041.568331,0.167332,0.3761224,0.449859,25.40524184,0.198896,23.10628251,2.5809422,32.90516,3.2549698,2.907711,93.87378451,868.92774,96.6857,67.744124,NA,412.8224,2117.888686,48.265001,54.335081,26.044407,48.840104,10.4869938,18.6849174
DCC32,28.2514281,0.0856035,67.60609,2.6814209,1.473052,7.6743553,11.960408,78.862376,4.320108188,31.703,79.0504263,1.263014,6.6269344,9.295263931,1.337488,206.078,340.994094,7087.988877,14.353118,1.5207959,2.987525,7.437921901,21.9477,10.07734586,1.6426129,51.284913,1.5373974,3.040747,108.250944,244.912214,144.512,47.200025,NA,52.695507,1702.568309,36.15524,42.164192,21.262867,44.154725,9.4117052,12.722295
DCC34,17.8941466,0.424337,56.452714,1.702205,2.46481,4.439288,0.761310948,32.14433,6.703756354,37.6715,48.806812,0.4531933,8.11687,6.971912,1.6981238,317.792,95.778138,3409.827383,5.6545,1.4367003,1.060475,8.436747203,2.09585,14.403197,3.790213,49.88979,5.4653914,2.90071,85.4078554,641.0851,179.937,33.032504,NA,36.179472,2415.988584,30.339211,42.5031499,14.8424796,36.8240022,5.802558,8.33732
DCC35,22.7668096,0,58.68834,3.484661,1.7676138,3.82468,4.359131,28.860375,5.90448441,40.1752,26.607778,0.8848661,9.591312,6.0164595,1.2886907,8.88284,76.637908,2245.964865,0.160732,3.28302059,1.4555388,14.61191011,0.714489,25.67008963,2.5008907,66.99845,5.223655,6.369308,101.4039105,163.110126,112.306,56.551227,NA,178.26239,2932.625595,33.583984,30.570906,15.068854,57.151552,8.494233,14.854926
DCC36,23.943808,0.142691,29.727556,0.345953,0.956783,5.378225,3.321972,72.77523,4.420920202,8.32801,432.519076,0.8435408,5.814665217,13.606704,1.178447,57.109,101.121235,3923.389615,1.04794,0.599439176,1.650118,15.58126787,0.61852,25.03349848,1.098943,54.06227,9.588992,12.366549,72.244574,1754.32694,126.99298,47.223283,NA,889.63789,1511.109474,46.405864,56.194266,21.695036,56.504531,6.343885,9.357059
DCC37,27.3401396,0.419641,17.62159,6.344316,2.17269,4.569461,15.9147755,35.499543,3.071945,13.4869,53.5951244,0.8329165,5.708970755,8.1738057,0.217082,101.611,73.84836,1542.079193,0.070605906,1.1491967,0.4093166,19.85108652,1.0952,15.482988,2.4663062,41.634875,4.957857,3.900364,64.172044,277.79502,41.1664,52.504619,NA,139.10143,2120.999522,40.783672,34.816995,26.45391804,53.83180773,9.6045689,13.548102
DCC38,15.4337987,0.24351,160.53351,1.436195,2.038095,7.879632,3.322702,108.618,5.556089,36.0086,435.682038,0.790956,7.527155,7.191225681,0.506828,190.172,54.3886,2001.627811,0.913013,1.657087,2.216944,6.755840661,8.56219,8.5417638,1.634546,44.6623,0.537763,3.87993,55.398634,346.3128,79.6334,27.05863,NA,52.01439,1570.088213,35.133645,27.326688,19.97065,50.12067,7.2524003,15.5439812
DCC40,32.4836146,0.381262,50.178668,0.766703,0.928937,16.3471741,5.017107,42.568242,5.4103415,16.4867,164.116277,2.9490452,6.854567892,11.123035,1.4483616,331.622,186.578265,3966.16125,3.493404,2.11803091,0.778023,36.60035193,0.981837,13.07329505,3.147378,94.83814,17.621312,23.22795,72.32098545,877.19927,83.434085,42.165442,NA,1641.9418,1393.204496,57.700789,29.855924,50.1714208,44.30219,12.470177,26.261321
DCC42,37.1401717,0.0845705,93.128446,1.918449,1.769562,2.40363,0.9048355,31.693492,11.34033525,10.4582,34.05948659,3.9454257,14.230236,9.318775,3.05198432,96.1879,236.786051,173.655191,0.460159899,1.78275,0,49.61030238,0.290804,13.1170186,3.461011,63.71628,142.429023,1.419715,113.904024,567.6634,142.907,38.986464,NA,9.487353,859.04204,36.849743,30.92652103,22.394543,51.55232,16.276147,21.761019
DCC43,35.4951651,0,7.480688,2.430538,2.404984,20.158757,2.653891,98.33127,9.21090537,34.0848,193.634745,2.297419002,23.595212,6.381473,3.124959,40.1361,102.85855,7433.773289,8.49062,2.668885006,1.134762,33.22521155,0.206501,29.06447871,2.751093,180.3794,10.7942369,3.313153,103.324114,398.83284,27.7016,47.389576,NA,42.575707,1515.532959,34.583923,50.55943,28.520245,85.392999,11.9642826,20.134821
DCC51,43.09348903,0.084366,130.546047,3.328099,0.726059,10.170497,0.119738,8.638318,4.50770967,5.62177,65.720781,1.38957,9.2560585,21.739929,1.8670934,263.657,179.26719,1011.793702,0.827309,0.9307139,0.770068,49.67465698,1.02809,23.3003188,2.473427,54.56027,30.798972,3.108165,68.7314283,886.11742,274.949448,40.301563,NA,58.18742,1129.812208,42.757181,39.816671,45.916325,48.821937,16.80321,22.070964
DCC53,32.2583631,1.11507,61.10695,2.7936194,1.3106,9.2461718,3.105733,39.008382,5.813651,11.7832,1608.730821,2.263614065,3.200385,10.9189822,0.4557027,252.81,112.706161,476.5085813,0.738382,2.372614,0.0342096,21.18545901,0.780888,13.54070318,1.846728,76.92874,6.7231519,3.585485,88.564022,826.3165,40.3849,44.97935,NA,444.30401,1698.383078,49.275457,50.507141,41.3629177,56.272827,11.698275,26.133066
