,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
QM213,7.7898163,0,32.922434,1.183511,0.274927,1.1799,2.8862149,86.24267,1.417835306,6.76415,113.2090278,0.7664558,3.130824,13.69634,5.3397386,80.4963,55.2334631,153.442209,1.3835,0.5891676,0.653007,8.319886,0.76421,11.51590104,1.0114167,43.67123,1.921109,8.816722,36.0204131,1087.535867,62.8239,45.3263607,,61.67127,1551.226455,28.210039,23.958509,23.747393,73.383623,4.9216215,3.986261
QM214,16.6348046,0.160542,41.3076,1.8383,6.5084,0.642854,2.5871495,26.683667,3.974015,26.4455,578.0707835,0.516293,6.941676,28.593967,0.344334,27.285,92.33722,121.0914736,3.39E-08,9.33022,8.59969,5.126619016,0.0430291,23.27215096,1.752246,25.20389,5.9861222,2.744658,33.1881738,1246.312202,165.547,44.485238,,127.07701,2507.913125,34.7036304,48.406634,27.729056,67.907703,4.994272,9.73668
QM215,6.93307331,0.397487,23.639648,6.847711,1.32498,2.3830008,10.593634,139.9527,0.7271516,12.3518,189.982065,0.751407,0.440778,10.686042,1.023122,63.5085,34.076076,455.455499,2.30602,0.137645,0,3.059674022,0.756947,13.90933388,0.497699,33.81894,1.440764,5.89293,27.261491,2118.059762,23.2339,39.496857,,446.2448,1150.151347,21.6368555,51.018711,19.64887,32.647293,8.474771,5.5992709
QM218,18.08815,0.0541396,45.120695,2.3581806,2.091735,2.2831326,1.0801312,26.562404,1.4139295,8.31473,50.8343485,0.31282612,3.11240093,15.5453102,0.3412107,136.785,118.875277,198.674783,0.077863,1.480441,0,12.66282506,8.14837,16.9760001,1.843273,57.357745,18.8797497,11.05477,58.154818,1023.61064,153.807,40.189581,,79.41844,1016.436814,40.629988,36.962039,27.926435,65.035171,11.7721784,13.2952598
QM219,4.617507003,0.757964,37.819629,2.37377,7.75594,2.5722,10.781863,66.590497,2.000983149,22.209,547.266809,0.803128,2.090275,5.671402,0.5386169,55.8614,31.0714,155.326485,0,4.159219,0,4.164460319,0.772792,19.275359,1.782833,16.09253,1.25554,10.6428,24.663818,2690.09368,16.1356,50.12723,,223.4332,3539.295387,24.2218756,42.8144445,20.17439,53.217224,1.58175,2.61898
QM220,5.8481685,0.0651872,1.993523,0.993826,7.87365,3.770433,31.677499,46.559197,3.0710115,32.7643,124.8542906,0.4630513,4.876306,8.6955638,2.1574673,29.0008,21.040324,2048.24293,1.20973,3.970128,10.374839,7.617890702,4.86381,14.8224709,0.737173,19.925748,0.4986,5.40506,17.144143,519.177215,34.3047,41.0098,,77.08931,4508.65017,20.080917,23.7957659,7.132987,49.869232,3.451453,4.0248917
QM221,5.6166656,1.58778,19.74202,1.59519,1.92776,1.133027,3.6230929,45.10779,0.865754,2.59299,71.668079,0.0491509,0.533603,4.37442,0.118955,24.1489,5.33528,196.0414829,0,0.0241021,0,2.8426034,0.00503115,23.15842906,0.573256,21.8003816,3.82933,3.13393,23.6238045,1374.994189,9.63362,25.4264,,101.52647,2554.522384,14.4472661,7.432148,3.96811,35.53586,8.129306,2.696320004
QM222,9.440457707,0,8.50021,3.1920068,6.53685,1.578681,102.1326267,27.66540205,4.8045765,44.0394,739.35151,0.122505,5.669411,7.882474,1.28551,30.0819,0,9868.744341,0.967526,1.97701,0,6.827790978,0,19.172451,1.284472,16.62299,1.404373,15.8754,16.359399,213.30235,5.76308,41.717882,,54.10551,3168.3651,18.166566,27.95022,7.448489,33.887977,4.508366,2.25479
QM225,12.7684171,0.188013,1.69064,0.166997,2.255746,1.8930079,14.3021744,25.100878,2.15687,10.9145,104.8300397,0.256848,6.6396639,17.0818114,0.493769,260.956,127.300613,78.4061516,2.50858,2.047502,0.223195,2.757043333,0.383563,18.4949472,0.9580581,51.689885,6.33188938,8.30194,46.1064145,257.2253668,374.033,35.263401,,142.4541438,1767.5117,29.2860067,48.81728403,22.45291,68.2876132,5.166191,7.208994
QM226,15.2941284,0,68.666777,1.52606,0.950287,3.610113,0.4469462,69.430341,1.857477044,7.16478,13.7577394,0.95918044,2.0588409,7.4694,1.315929,29.4381,56.9602358,252.813244,0.114908,1.4848548,0.0523137,4.72791129,1.4585,8.41232778,1.3625151,43.062583,2.500384,6.534934,43.47101835,221.203462,5.23499,38.7628067,,9.870156,1180.403829,28.5978254,65.6285399,22.372494,63.8156744,6.072226,7.1706907
